,ts_code,symbol,name,fullname,market,exchange,list_status,list_date,delist_date
2044,300626.SZ,300626,华瑞股份,华瑞电器股份有限公司,创业板,SZSE,L,20170320,
2045,300627.SZ,300627,华测导航,上海华测导航技术股份有限公司,创业板,SZSE,L,20170321,
2046,300628.SZ,300628,亿联网络,厦门亿联网络技术股份有限公司,创业板,SZSE,L,20170317,
2047,300629.SZ,300629,新劲刚,广东新劲刚新材料科技股份有限公司,创业板,SZSE,L,20170324,
2048,300630.SZ,300630,普利制药,海南普利制药股份有限公司,创业板,SZSE,L,20170328,
2049,300631.SZ,300631,久吾高科,江苏久吾高科技股份有限公司,创业板,SZSE,L,20170323,
2050,300632.SZ,300632,光莆股份,厦门光莆电子股份有限公司,创业板,SZSE,L,20170406,
2051,300633.SZ,300633,开立医疗,深圳开立生物医疗科技股份有限公司,创业板,SZSE,L,20170406,
2052,300634.SZ,300634,彩讯股份,彩讯科技股份有限公司,创业板,SZSE,L,20180323,
2053,300635.SZ,300635,中达安,中达安股份有限公司,创业板,SZSE,L,20170331,
2054,300636.SZ,300636,同和药业,江西同和药业股份有限公司,创业板,SZSE,L,20170331,
2055,300637.SZ,300637,扬帆新材,浙江扬帆新材料股份有限公司,创业板,SZSE,L,20170412,
2056,300638.SZ,300638,广和通,深圳市广和通无线股份有限公司,创业板,SZSE,L,20170413,
2057,300639.SZ,300639,凯普生物,广东凯普生物科技股份有限公司,创业板,SZSE,L,20170412,
2058,300640.SZ,300640,德艺文创,德艺文化创意集团股份有限公司,创业板,SZSE,L,20170417,
2059,300641.SZ,300641,正丹股份,江苏正丹化学工业股份有限公司,创业板,SZSE,L,20170418,
2060,300642.SZ,300642,透景生命,上海透景生命科技股份有限公司,创业板,SZSE,L,20170421,
2061,300643.SZ,300643,万通智控,万通智控科技股份有限公司,创业板,SZSE,L,20170505,
2062,300644.SZ,300644,南京聚隆,南京聚隆科技股份有限公司,创业板,SZSE,L,20180206,
2063,300645.SZ,300645,正元智慧,浙江正元智慧科技股份有限公司,创业板,SZSE,L,20170421,
2064,300647.SZ,300647,超频三,深圳市超频三科技股份有限公司,创业板,SZSE,L,20170503,
2065,300648.SZ,300648,星云股份,福建星云电子股份有限公司,创业板,SZSE,L,20170425,
2066,300649.SZ,300649,杭州园林,杭州园林设计院股份有限公司,创业板,SZSE,L,20170505,
2067,300650.SZ,300650,太龙照明,太龙(福建)商业照明股份有限公司,创业板,SZSE,L,20170503,
2068,300651.SZ,300651,金陵体育,江苏金陵体育器材股份有限公司,创业板,SZSE,L,20170509,
2069,300652.SZ,300652,雷迪克,杭州雷迪克节能科技股份有限公司,创业板,SZSE,L,20170516,
2070,300653.SZ,300653,正海生物,烟台正海生物科技股份有限公司,创业板,SZSE,L,20170516,
2071,300654.SZ,300654,世纪天鸿,世纪天鸿教育科技股份有限公司,创业板,SZSE,L,20170926,
2072,300655.SZ,300655,晶瑞股份,苏州晶瑞化学股份有限公司,创业板,SZSE,L,20170523,
2073,300656.SZ,300656,民德电子,深圳市民德电子科技股份有限公司,创业板,SZSE,L,20170519,
2074,300657.SZ,300657,弘信电子,厦门弘信电子科技集团股份有限公司,创业板,SZSE,L,20170523,
2075,300658.SZ,300658,延江股份,厦门延江新材料股份有限公司,创业板,SZSE,L,20170602,
2076,300659.SZ,300659,中孚信息,中孚信息股份有限公司,创业板,SZSE,L,20170526,
2077,300660.SZ,300660,江苏雷利,江苏雷利电机股份有限公司,创业板,SZSE,L,20170602,
2078,300661.SZ,300661,圣邦股份,圣邦微电子(北京)股份有限公司,创业板,SZSE,L,20170606,
2079,300662.SZ,300662,科锐国际,北京科锐国际人力资源股份有限公司,创业板,SZSE,L,20170608,
2080,300663.SZ,300663,科蓝软件,北京科蓝软件系统股份有限公司,创业板,SZSE,L,20170608,
2081,300664.SZ,300664,鹏鹞环保,鹏鹞环保股份有限公司,创业板,SZSE,L,20180105,
2082,300665.SZ,300665,飞鹿股份,株洲飞鹿高新材料技术股份有限公司,创业板,SZSE,L,20170613,
2083,300666.SZ,300666,江丰电子,宁波江丰电子材料股份有限公司,创业板,SZSE,L,20170615,
2084,300667.SZ,300667,必创科技,北京必创科技股份有限公司,创业板,SZSE,L,20170619,
2085,300668.SZ,300668,杰恩设计,深圳市杰恩创意设计股份有限公司,创业板,SZSE,L,20170619,
2086,300669.SZ,300669,沪宁股份,杭州沪宁电梯部件股份有限公司,创业板,SZSE,L,20170629,
2087,300670.SZ,300670,大烨智能,江苏大烨智能电气股份有限公司,创业板,SZSE,L,20170703,
2088,300671.SZ,300671,富满电子,深圳市富满电子集团股份有限公司,创业板,SZSE,L,20170705,
2089,300672.SZ,300672,国科微,湖南国科微电子股份有限公司,创业板,SZSE,L,20170712,
2090,300673.SZ,300673,佩蒂股份,佩蒂动物营养科技股份有限公司,创业板,SZSE,L,20170711,
2091,300674.SZ,300674,宇信科技,北京宇信科技集团股份有限公司,创业板,SZSE,L,20181107,
2092,300675.SZ,300675,建科院,深圳市建筑科学研究院股份有限公司,创业板,SZSE,L,20170719,
2093,300676.SZ,300676,华大基因,深圳华大基因股份有限公司,创业板,SZSE,L,20170714,
2094,300677.SZ,300677,英科医疗,英科医疗科技股份有限公司,创业板,SZSE,L,20170721,
2095,300678.SZ,300678,中科信息,中科院成都信息技术股份有限公司,创业板,SZSE,L,20170728,
2096,300679.SZ,300679,电连技术,电连技术股份有限公司,创业板,SZSE,L,20170731,
2097,300680.SZ,300680,隆盛科技,无锡隆盛科技股份有限公司,创业板,SZSE,L,20170725,
2098,300681.SZ,300681,英搏尔,珠海英搏尔电气股份有限公司,创业板,SZSE,L,20170725,
2099,300682.SZ,300682,朗新科技,朗新科技集团股份有限公司,创业板,SZSE,L,20170801,
2100,300683.SZ,300683,海特生物,武汉海特生物制药股份有限公司,创业板,SZSE,L,20170808,
2101,300684.SZ,300684,中石科技,北京中石伟业科技股份有限公司,创业板,SZSE,L,20171227,
2102,300685.SZ,300685,艾德生物,厦门艾德生物医药科技股份有限公司,创业板,SZSE,L,20170802,
2103,300686.SZ,300686,智动力,深圳市智动力精密技术股份有限公司,创业板,SZSE,L,20170804,
2104,300687.SZ,300687,赛意信息,广州赛意信息科技股份有限公司,创业板,SZSE,L,20170803,
2105,300688.SZ,300688,创业黑马,创业黑马科技集团股份有限公司,创业板,SZSE,L,20170810,
2106,300689.SZ,300689,澄天伟业,深圳市澄天伟业科技股份有限公司,创业板,SZSE,L,20170809,
2107,300690.SZ,300690,双一科技,山东双一科技股份有限公司,创业板,SZSE,L,20170808,
2108,300691.SZ,300691,联合光电,中山联合光电科技股份有限公司,创业板,SZSE,L,20170811,
2109,300692.SZ,300692,中环环保,安徽中环环保科技股份有限公司,创业板,SZSE,L,20170821,
2110,300693.SZ,300693,盛弘股份,深圳市盛弘电气股份有限公司,创业板,SZSE,L,20170822,
2111,300694.SZ,300694,蠡湖股份,无锡蠡湖增压技术股份有限公司,创业板,SZSE,L,20181015,
2112,300695.SZ,300695,兆丰股份,浙江兆丰机电股份有限公司,创业板,SZSE,L,20170908,
2113,300696.SZ,300696,爱乐达,成都爱乐达航空制造股份有限公司,创业板,SZSE,L,20170822,
2114,300697.SZ,300697,电工合金,江阴电工合金股份有限公司,创业板,SZSE,L,20170907,
2115,300698.SZ,300698,万马科技,万马科技股份有限公司,创业板,SZSE,L,20170831,
2116,300699.SZ,300699,光威复材,威海光威复合材料股份有限公司,创业板,SZSE,L,20170901,
2117,300700.SZ,300700,岱勒新材,长沙岱勒新材料科技股份有限公司,创业板,SZSE,L,20170912,
2118,300701.SZ,300701,森霸传感,森霸传感科技股份有限公司,创业板,SZSE,L,20170915,
2119,300702.SZ,300702,天宇股份,浙江天宇药业股份有限公司,创业板,SZSE,L,20170919,
2120,300703.SZ,300703,创源文化,宁波创源文化发展股份有限公司,创业板,SZSE,L,20170919,
2121,300705.SZ,300705,九典制药,湖南九典制药股份有限公司,创业板,SZSE,L,20171010,
2122,300706.SZ,300706,阿石创,福建阿石创新材料股份有限公司,创业板,SZSE,L,20170926,
2123,300707.SZ,300707,威唐工业,无锡威唐工业技术股份有限公司,创业板,SZSE,L,20171010,
2124,300708.SZ,300708,聚灿光电,聚灿光电科技股份有限公司,创业板,SZSE,L,20171016,
2125,300709.SZ,300709,精研科技,江苏精研科技股份有限公司,创业板,SZSE,L,20171019,
2126,300710.SZ,300710,万隆光电,杭州万隆光电设备股份有限公司,创业板,SZSE,L,20171019,
2127,300711.SZ,300711,广哈通信,广州广哈通信股份有限公司,创业板,SZSE,L,20171101,
2128,300712.SZ,300712,永福股份,福建永福电力设计股份有限公司,创业板,SZSE,L,20171031,
2129,300713.SZ,300713,英可瑞,深圳市英可瑞科技股份有限公司,创业板,SZSE,L,20171101,
2130,300715.SZ,300715,凯伦股份,江苏凯伦建材股份有限公司,创业板,SZSE,L,20171026,
2131,300716.SZ,300716,国立科技,广东国立科技股份有限公司,创业板,SZSE,L,20171109,
2132,300717.SZ,300717,华信新材,江苏华信新材料股份有限公司,创业板,SZSE,L,20171106,
2133,300718.SZ,300718,长盛轴承,浙江长盛滑动轴承股份有限公司,创业板,SZSE,L,20171106,
2134,300719.SZ,300719,安达维尔,北京安达维尔科技股份有限公司,创业板,SZSE,L,20171109,
2135,300720.SZ,300720,海川智能,广东海川智能机器股份有限公司,创业板,SZSE,L,20171106,
2136,300721.SZ,300721,怡达股份,江苏怡达化学股份有限公司,创业板,SZSE,L,20171115,
2137,300722.SZ,300722,新余国科,江西新余国科科技股份有限公司,创业板,SZSE,L,20171110,
2138,300723.SZ,300723,一品红,一品红药业股份有限公司,创业板,SZSE,L,20171116,
2139,300724.SZ,300724,捷佳伟创,深圳市捷佳伟创新能源装备股份有限公司,创业板,SZSE,L,20180810,
2140,300725.SZ,300725,药石科技,南京药石科技股份有限公司,创业板,SZSE,L,20171110,
2141,300726.SZ,300726,宏达电子,株洲宏达电子股份有限公司,创业板,SZSE,L,20171121,
2142,300727.SZ,300727,润禾材料,宁波润禾高新材料科技股份有限公司,创业板,SZSE,L,20171127,
2143,300729.SZ,300729,乐歌股份,乐歌人体工学科技股份有限公司,创业板,SZSE,L,20171201,
2144,300730.SZ,300730,科创信息,湖南科创信息技术股份有限公司,创业板,SZSE,L,20171205,
2145,300731.SZ,300731,科创新源,深圳科创新源新材料股份有限公司,创业板,SZSE,L,20171208,
2146,300732.SZ,300732,设研院,河南省交通规划设计研究院股份有限公司,创业板,SZSE,L,20171212,
2147,300733.SZ,300733,西菱动力,成都西菱动力科技股份有限公司,创业板,SZSE,L,20180116,
2148,300735.SZ,300735,光弘科技,惠州光弘科技股份有限公司,创业板,SZSE,L,20171229,
2149,300736.SZ,300736,百邦科技,北京百华悦邦科技股份有限公司,创业板,SZSE,L,20180109,
2150,300737.SZ,300737,科顺股份,科顺防水科技股份有限公司,创业板,SZSE,L,20180125,
2151,300738.SZ,300738,奥飞数据,广东奥飞数据科技股份有限公司,创业板,SZSE,L,20180119,
2152,300739.SZ,300739,明阳电路,深圳明阳电路科技股份有限公司,创业板,SZSE,L,20180201,
2153,300740.SZ,300740,御家汇,御家汇股份有限公司,创业板,SZSE,L,20180208,
2154,300741.SZ,300741,华宝股份,华宝香精股份有限公司,创业板,SZSE,L,20180301,
2155,300742.SZ,300742,越博动力,南京越博动力系统股份有限公司,创业板,SZSE,L,20180508,
2156,300743.SZ,300743,天地数码,杭州天地数码科技股份有限公司,创业板,SZSE,L,20180427,
2157,300745.SZ,300745,欣锐科技,深圳欣锐科技股份有限公司,创业板,SZSE,L,20180523,
2158,300746.SZ,300746,汉嘉设计,汉嘉设计集团股份有限公司,创业板,SZSE,L,20180525,
2159,300747.SZ,300747,锐科激光,武汉锐科光纤激光技术股份有限公司,创业板,SZSE,L,20180625,
2160,300748.SZ,300748,金力永磁,江西金力永磁科技股份有限公司,创业板,SZSE,L,20180921,
2161,300749.SZ,300749,顶固集创,广东顶固集创家居股份有限公司,创业板,SZSE,L,20180925,
2162,300750.SZ,300750,宁德时代,宁德时代新能源科技股份有限公司,创业板,SZSE,L,20180611,
2163,300751.SZ,300751,迈为股份,苏州迈为科技股份有限公司,创业板,SZSE,L,20181109,
2164,300752.SZ,300752,隆利科技,深圳市隆利科技股份有限公司,创业板,SZSE,L,20181130,
2165,300753.SZ,300753,爱朋医疗,江苏爱朋医疗科技股份有限公司,创业板,SZSE,L,20181213,
2166,300755.SZ,300755,华致酒行,华致酒行连锁管理股份有限公司,创业板,SZSE,L,20190129,
2167,300756.SZ,300756,中山金马,中山市金马科技娱乐设备股份有限公司,创业板,SZSE,L,20181228,
2168,300757.SZ,300757,罗博特科,罗博特科智能科技股份有限公司,创业板,SZSE,L,20190108,
2169,300758.SZ,300758,七彩化学,鞍山七彩化学股份有限公司,创业板,SZSE,L,20190222,
2170,300759.SZ,300759,康龙化成,康龙化成(北京)新药技术股份有限公司,创业板,SZSE,L,20190128,
2171,300760.SZ,300760,迈瑞医疗,深圳迈瑞生物医疗电子股份有限公司,创业板,SZSE,L,20181016,
2172,300761.SZ,300761,立华股份,江苏立华牧业股份有限公司,创业板,SZSE,L,20190218,
2173,300762.SZ,300762,上海瀚讯,上海瀚讯信息技术股份有限公司,创业板,SZSE,L,20190314,
2174,300763.SZ,300763,锦浪科技,锦浪科技股份有限公司,创业板,SZSE,L,20190319,
2175,300765.SZ,300765,新诺威,石药集团新诺威制药股份有限公司,创业板,SZSE,L,20190322,
2176,300766.SZ,300766,每日互动,每日互动股份有限公司,创业板,SZSE,L,20190325,
2177,300767.SZ,300767,震安科技,震安科技股份有限公司,创业板,SZSE,L,20190329,
2178,300768.SZ,300768,迪普科技,杭州迪普科技股份有限公司,创业板,SZSE,L,20190412,
2179,300769.SZ,300769,德方纳米,深圳市德方纳米科技股份有限公司,创业板,SZSE,L,20190415,
2180,300770.SZ,300770,新媒股份,广东南方新媒体股份有限公司,创业板,SZSE,L,20190419,
2181,300771.SZ,300771,智莱科技,深圳市智莱科技股份有限公司,创业板,SZSE,L,20190422,
2182,300772.SZ,300772,运达股份,浙江运达风电股份有限公司,创业板,SZSE,L,20190426,
2183,300773.SZ,300773,拉卡拉,拉卡拉支付股份有限公司,创业板,SZSE,L,20190425,
2184,300775.SZ,300775,三角防务,西安三角防务股份有限公司,创业板,SZSE,L,20190521,
2185,300776.SZ,300776,帝尔激光,武汉帝尔激光科技股份有限公司,创业板,SZSE,L,20190517,
2186,300777.SZ,300777,中简科技,中简科技股份有限公司,创业板,SZSE,L,20190516,
2187,300778.SZ,300778,新城市,深圳市新城市规划建筑设计股份有限公司,创业板,SZSE,L,20190510,
2188,300779.SZ,300779,惠城环保,青岛惠城环保科技股份有限公司,创业板,SZSE,L,20190522,
2189,300780.SZ,300780,德恩精工,四川德恩精工科技股份有限公司,创业板,SZSE,L,20190531,
2190,300781.SZ,300781,因赛集团,广东因赛品牌营销集团股份有限公司,创业板,SZSE,L,20190606,
2191,300782.SZ,300782,卓胜微,江苏卓胜微电子股份有限公司,创业板,SZSE,L,20190618,
2192,300783.SZ,300783,三只松鼠,三只松鼠股份有限公司,创业板,SZSE,L,20190712,
2193,300785.SZ,300785,值得买,北京值得买科技股份有限公司,创业板,SZSE,L,20190715,
2194,300786.SZ,300786,国林科技,青岛国林环保科技股份有限公司,创业板,SZSE,L,20190723,
2195,300787.SZ,300787,海能实业,安福县海能实业股份有限公司,创业板,SZSE,L,20190815,
2196,300788.SZ,300788,中信出版,中信出版集团股份有限公司,创业板,SZSE,L,20190705,
2197,300789.SZ,300789,唐源电气,成都唐源电气股份有限公司,创业板,SZSE,L,20190828,
2198,300790.SZ,300790,宇瞳光学,东莞市宇瞳光学科技股份有限公司,创业板,SZSE,L,20190920,
2199,300791.SZ,300791,仙乐健康,仙乐健康科技股份有限公司,创业板,SZSE,L,20190925,
2200,300792.SZ,300792,壹网壹创,杭州壹网壹创科技股份有限公司,创业板,SZSE,L,20190927,
2201,300793.SZ,300793,佳禾智能,佳禾智能科技股份有限公司,创业板,SZSE,L,20191018,
2202,300795.SZ,300795,米奥会展,浙江米奥兰特商务会展股份有限公司,创业板,SZSE,L,20191022,
2203,300796.SZ,300796,贝斯美,绍兴贝斯美化工股份有限公司,创业板,SZSE,L,20191115,
2204,300797.SZ,300797,钢研纳克,钢研纳克检测技术股份有限公司,创业板,SZSE,L,20191101,
2205,300798.SZ,300798,锦鸡股份,江苏锦鸡实业股份有限公司,创业板,SZSE,L,20191122,
2206,300799.SZ,300799,左江科技,北京左江科技股份有限公司,创业板,SZSE,L,20191029,
2207,300800.SZ,300800,力合科技,力合科技(湖南)股份有限公司,创业板,SZSE,L,20191106,
2208,300801.SZ,300801,泰和科技,山东泰和水处理科技股份有限公司,创业板,SZSE,L,20191128,
2209,300802.SZ,300802,矩子科技,上海矩子科技股份有限公司,创业板,SZSE,L,20191114,
2210,300803.SZ,300803,指南针,北京指南针科技发展股份有限公司,创业板,SZSE,L,20191118,
2211,300805.SZ,300805,电声股份,广东电声市场营销股份有限公司,创业板,SZSE,L,20191121,
2212,300806.SZ,300806,斯迪克,江苏斯迪克新材料科技股份有限公司,创业板,SZSE,L,20191125,
2213,300807.SZ,300807,天迈科技,郑州天迈科技股份有限公司,创业板,SZSE,L,20191219,
2214,300808.SZ,300808,久量股份,广东久量股份有限公司,创业板,SZSE,L,20191129,
2215,300809.SZ,300809,华辰装备,华辰精密装备(昆山)股份有限公司,创业板,SZSE,L,20191204,
2216,300810.SZ,300810,中科海讯,北京中科海讯数字科技股份有限公司,创业板,SZSE,L,20191206,
2217,300811.SZ,300811,铂科新材,深圳市铂科新材料股份有限公司,创业板,SZSE,L,20191230,
2218,300812.SZ,300812,易天股份,深圳市易天自动化设备股份有限公司,创业板,SZSE,L,20200109,
2219,300813.SZ,300813,泰林生物,浙江泰林生物技术股份有限公司,创业板,SZSE,L,20200114,
2220,300815.SZ,300815,玉禾田,玉禾田环境发展集团股份有限公司,创业板,SZSE,L,20200123,
2221,300816.SZ,300816,艾可蓝,安徽艾可蓝环保股份有限公司,创业板,SZSE,L,20200210,
2222,300817.SZ,300817,双飞股份,浙江双飞无油轴承股份有限公司,创业板,SZSE,L,20200218,
2223,300818.SZ,300818,耐普矿机,江西耐普矿机股份有限公司,创业板,SZSE,L,20200212,
2224,300819.SZ,300819,聚杰微纤,江苏聚杰微纤科技集团股份有限公司,创业板,SZSE,L,20200312,
2225,300820.SZ,300820,英杰电气,四川英杰电气股份有限公司,创业板,SZSE,L,20200213,
2226,300821.SZ,300821,东岳硅材,山东东岳有机硅材料股份有限公司,创业板,SZSE,L,20200312,
2227,300822.SZ,300822,贝仕达克,深圳贝仕达克技术股份有限公司,创业板,SZSE,L,20200313,
2228,300823.SZ,300823,建科机械,建科机械(天津)股份有限公司,创业板,SZSE,L,20200319,
2229,300824.SZ,300824,北鼎股份,深圳市北鼎晶辉科技股份有限公司,创业板,SZSE,L,20200619,
2230,300825.SZ,300825,阿尔特,阿尔特汽车技术股份有限公司,创业板,SZSE,L,20200327,
2231,300826.SZ,300826,测绘股份,南京市测绘勘察研究院股份有限公司,创业板,SZSE,L,20200403,
2232,300827.SZ,300827,上能电气,上能电气股份有限公司,创业板,SZSE,L,20200410,
2233,300828.SZ,300828,锐新科技,天津锐新昌科技股份有限公司,创业板,SZSE,L,20200421,
2234,300829.SZ,300829,金丹科技,河南金丹乳酸科技股份有限公司,创业板,SZSE,L,20200422,
2235,300830.SZ,300830,金现代,金现代信息产业股份有限公司,创业板,SZSE,L,20200506,
2236,300831.SZ,300831,派瑞股份,西安派瑞功率半导体变流技术股份有限公司,创业板,SZSE,L,20200507,
2237,300832.SZ,300832,新产业,深圳市新产业生物医学工程股份有限公司,创业板,SZSE,L,20200512,
2238,300833.SZ,300833,浩洋股份,广州市浩洋电子股份有限公司,创业板,SZSE,L,20200520,
2239,300835.SZ,300835,龙磁科技,安徽龙磁科技股份有限公司,创业板,SZSE,L,20200525,
2240,300836.SZ,300836,佰奥智能,昆山佰奥智能装备股份有限公司,创业板,SZSE,L,20200528,
2241,300837.SZ,300837,浙矿股份,浙江浙矿重工股份有限公司,创业板,SZSE,L,20200605,
2242,300838.SZ,300838,浙江力诺,浙江力诺流体控制科技股份有限公司,创业板,SZSE,L,20200608,
2243,300839.SZ,300839,博汇股份,宁波博汇化工科技股份有限公司,创业板,SZSE,L,20200630,
2244,300840.SZ,300840,酷特智能,青岛酷特智能股份有限公司,创业板,SZSE,L,20200708,
2245,300841.SZ,300841,康华生物,成都康华生物制品股份有限公司,创业板,SZSE,L,20200616,
2246,300842.SZ,300842,帝科股份,无锡帝科电子材料股份有限公司,创业板,SZSE,L,20200618,
2247,300843.SZ,300843,胜蓝股份,胜蓝科技股份有限公司,创业板,SZSE,L,20200702,
2248,300845.SZ,300845,捷安高科,郑州捷安高科股份有限公司,创业板,SZSE,L,20200703,
2249,300846.SZ,300846,首都在线,北京首都在线科技股份有限公司,创业板,SZSE,L,20200701,
2250,300847.SZ,300847,中船汉光,中船重工汉光科技股份有限公司,创业板,SZSE,L,20200709,
2251,300848.SZ,300848,美瑞新材,美瑞新材料股份有限公司,创业板,SZSE,L,20200720,
2252,300849.SZ,300849,锦盛新材,浙江锦盛新材料股份有限公司,创业板,SZSE,L,20200710,
2253,300850.SZ,300850,新强联,洛阳新强联回转支承股份有限公司,创业板,SZSE,L,20200713,
2254,300851.SZ,300851,交大思诺,北京交大思诺科技股份有限公司,创业板,SZSE,L,20200717,
2255,300852.SZ,300852,四会富仕,四会富仕电子科技股份有限公司,创业板,SZSE,L,20200713,
2256,300853.SZ,300853,申昊科技,杭州申昊科技股份有限公司,创业板,SZSE,L,20200724,
2257,300855.SZ,300855,图南股份,江苏图南合金股份有限公司,创业板,SZSE,L,20200723,
2258,300856.SZ,300856,科思股份,南京科思化学股份有限公司,创业板,SZSE,L,20200722,
2259,300857.SZ,300857,协创数据,协创数据技术股份有限公司,创业板,SZSE,L,20200727,
2260,300858.SZ,300858,科拓生物,北京科拓恒通生物技术股份有限公司,创业板,SZSE,L,20200727,
2261,300859.SZ,300859,西域旅游,西域旅游开发股份有限公司,创业板,SZSE,L,20200806,
2262,300860.SZ,300860,锋尚文化,北京锋尚世纪文化传媒股份有限公司,创业板,SZSE,L,20200824,
2263,300861.SZ,300861,美畅股份,杨凌美畅新材料股份有限公司,创业板,SZSE,L,20200824,
2264,300862.SZ,300862,蓝盾光电,安徽蓝盾光电子股份有限公司,创业板,SZSE,L,20200824,
2265,300863.SZ,300863,卡倍亿,宁波卡倍亿电气技术股份有限公司,创业板,SZSE,L,20200824,
2266,300864.SZ,300864,南大环境,南京大学环境规划设计研究院集团股份公司,创业板,SZSE,L,20200824,
2267,300865.SZ,300865,大宏立,成都大宏立机器股份有限公司,创业板,SZSE,L,20200824,
2268,300866.SZ,300866,安克创新,安克创新科技股份有限公司,创业板,SZSE,L,20200824,
2269,300867.SZ,300867,圣元环保,圣元环保股份有限公司,创业板,SZSE,L,20200824,
2270,300868.SZ,300868,杰美特,深圳市杰美特科技股份有限公司,创业板,SZSE,L,20200824,
2271,300869.SZ,300869,康泰医学,康泰医学系统(秦皇岛)股份有限公司,创业板,SZSE,L,20200824,
2272,300870.SZ,300870,欧陆通,深圳欧陆通电子股份有限公司,创业板,SZSE,L,20200824,
2273,300871.SZ,300871,回盛生物,武汉回盛生物科技股份有限公司,创业板,SZSE,L,20200824,
2274,300872.SZ,300872,天阳科技,天阳宏业科技股份有限公司,创业板,SZSE,L,20200824,
2275,300873.SZ,300873,海晨股份,江苏海晨物流股份有限公司,创业板,SZSE,L,20200824,
2276,300875.SZ,300875,捷强装备,天津捷强动力装备股份有限公司,创业板,SZSE,L,20200824,
2277,300876.SZ,300876,蒙泰高新,广东蒙泰高新纤维股份有限公司,创业板,SZSE,L,20200824,
2278,300877.SZ,300877,金春股份,安徽金春无纺布股份有限公司,创业板,SZSE,L,20200824,
2279,300878.SZ,300878,维康药业,浙江维康药业股份有限公司,创业板,SZSE,L,20200824,
2280,300879.SZ,300879,大叶股份,宁波大叶园林设备股份有限公司,创业板,SZSE,L,20200901,
2281,300880.SZ,300880,迦南智能,宁波迦南智能电气股份有限公司,创业板,SZSE,L,20200901,
2282,300881.SZ,300881,盛德鑫泰,盛德鑫泰新材料股份有限公司,创业板,SZSE,L,20200901,
2283,300882.SZ,300882,万胜智能,浙江万胜智能科技股份有限公司,创业板,SZSE,L,20200910,
2284,300883.SZ,300883,龙利得,龙利得智能科技股份有限公司,创业板,SZSE,L,20200910,
2285,300884.SZ,300884,狄耐克,厦门狄耐克智能科技股份有限公司,创业板,SZSE,L,20201112,
2286,300885.SZ,300885,海昌新材,扬州海昌新材股份有限公司,创业板,SZSE,L,20200910,
2287,300886.SZ,300886,华业香料,安徽华业香料股份有限公司,创业板,SZSE,L,20200916,
2288,300887.SZ,300887,谱尼测试,谱尼测试集团股份有限公司,创业板,SZSE,L,20200916,
2289,300888.SZ,300888,稳健医疗,稳健医疗用品股份有限公司,创业板,SZSE,L,20200917,
2290,300889.SZ,300889,爱克股份,深圳爱克莱特科技股份有限公司,创业板,SZSE,L,20200916,
2291,300890.SZ,300890,翔丰华,深圳市翔丰华科技股份有限公司,创业板,SZSE,L,20200917,
2292,300891.SZ,300891,惠云钛业,广东惠云钛业股份有限公司,创业板,SZSE,L,20200917,
2293,300892.SZ,300892,品渥食品,品渥食品股份有限公司,创业板,SZSE,L,20200924,
2294,300893.SZ,300893,松原股份,浙江松原汽车安全系统股份有限公司,创业板,SZSE,L,20200924,
2295,300895.SZ,300895,铜牛信息,北京铜牛信息科技股份有限公司,创业板,SZSE,L,20200924,
2296,300896.SZ,300896,爱美客,爱美客技术发展股份有限公司,创业板,SZSE,L,20200928,
2297,300897.SZ,300897,山科智能,杭州山科智能科技股份有限公司,创业板,SZSE,L,20200928,
2298,300898.SZ,300898,熊猫乳品,熊猫乳品集团股份有限公司,创业板,SZSE,L,20201016,
2299,300899.SZ,300899,上海凯鑫,上海凯鑫分离技术股份有限公司,创业板,SZSE,L,20201016,
2300,300900.SZ,300900,广联航空,广联航空工业股份有限公司,创业板,SZSE,L,20201029,
2301,300901.SZ,300901,中胤时尚,浙江中胤时尚股份有限公司,创业板,SZSE,L,20201029,
2302,300902.SZ,300902,国安达,国安达股份有限公司,创业板,SZSE,L,20201029,
2303,300903.SZ,300903,C科翔,广东科翔电子科技股份有限公司,创业板,SZSE,L,20201105,
2304,300905.SZ,300905,C宝丽迪,苏州宝丽迪材料科技股份有限公司,创业板,SZSE,L,20201105,
2305,300906.SZ,300906,C日月明,江西日月明测控科技股份有限公司,创业板,SZSE,L,20201105,
2306,300999.SZ,300999,金龙鱼,益海嘉里金龙鱼粮油食品股份有限公司,创业板,SZSE,L,20201015,
2307,600000.SH,600000,浦发银行,上海浦东发展银行股份有限公司,上海A,SSE,L,19991110,
2308,600004.SH,600004,白云机场,广州白云国际机场股份有限公司,上海A,SSE,L,20030428,
2309,600006.SH,600006,东风汽车,东风汽车股份有限公司,上海A,SSE,L,19990727,
2310,600007.SH,600007,中国国贸,中国国际贸易中心股份有限公司,上海A,SSE,L,19990312,
2311,600008.SH,600008,首创股份,北京首创股份有限公司,上海A,SSE,L,20000427,
2312,600009.SH,600009,上海机场,上海国际机场股份有限公司,上海A,SSE,L,19980218,
2313,600010.SH,600010,包钢股份,内蒙古包钢钢联股份有限公司,上海A,SSE,L,20010309,
2314,600011.SH,600011,华能国际,华能国际电力股份有限公司,上海A,SSE,L,20011206,
2315,600012.SH,600012,皖通高速,安徽皖通高速公路股份有限公司,上海A,SSE,L,20030107,
2316,600015.SH,600015,华夏银行,华夏银行股份有限公司,上海A,SSE,L,20030912,
2317,600016.SH,600016,民生银行,中国民生银行股份有限公司,上海A,SSE,L,20001219,
